instance,cols,rows,colsPerRow,equalities,nzEqualities,percEqualities,percNzEqualities,inequalities,nzInequalities,nz,density,bin,genInt,integer,continuous,percInteger,percBin,nUnbounded1,percUnbounded1,nUnbounded2,percUnbounded2,rPartitioning,rPercPartitioning,rPacking,rPercPacking,rPartPacking,rPercRowsPartPacking,rCovering,rPercCovering,rCardinality,rPercCardinality,rKnapsack,rPercKnapsack,rIntegerKnapsack,rPercIntegerKnapsack,rInvKnapsack,rPercInvKnapsack,rSingleton,rPercSingleton,rAggre,rPercAggre,rPrec,rPercPrec,rVarBnd,rPercVarBnd,rBinPacking,rPercBinPacking,rMixedBin,rPercMixedBin,rGenInt,rPercGenInt,rFlowBin,rPercFlowBin,rFlowMx,rPercFlowMx,rNzRowsPartitioning,rNzPercRowsPartitioning,rNzRowsPacking,rNzPercRowsPacking,rNzrowsPartPacking,rNzpercRowsPartPacking,rNzRowsCovering,rNzPercRowsCovering,rNzRowsCardinality,rNzPercRowsCardinality,rNzRowsKnapsack,rNzPercRowsKnapsack,rNzRowsIntegerKnapsack,rNzPercRowsIntegerKnapsack,rNzRowsInvKnapsack,rNzPercRowsInvKnapsack,rNzRowsSingleton,rNzPercRowsSingleton,rNzRowsAggr,rNzPercRowsAggr,rNzRowsPrec,rNzPercRowsPrec,rNzRowsVarBnd,rNzPercRowsVarBnd,rNzRowsBinPacking,rNzPercRowsBinPacking,rNzRowsMixedBin,rNzPercRowsMixedBin,rNzRowsGenInt,rNzPercRowsGenInt,rNzRowsFlowBin,rNzPercRowsFlowBin,rNzRowsFlowMx,rNzPercRowsFlowMx,aMin,aMax,aAvg,aStdDev,aRatioLSA,aAllInt,aPercInt,aDiffVal,anShortInts,apercShortInts,objMin,objMax,objAvg,objStdDev,objRatioLSA,objAllInt,objPercInt,objDiffVal,objnShortInts,objpercShortInts,rhsMin,rhsMax,rhsAvg,rhsStdDev,rhsRatioLSA,rhsAllInt,rhsPercInt,rhsDiffVal,rhsnShortInts,rhspercShortInts,rowNzMin,rowNzMax,rowNzAvg,rowNzStdDev,colNzMin,colNzMax,colNzAvg,colNzStdDev,rowsLess4Nz,rowsLess8Nz,rowsLess16Nz,rowsLess32Nz,rowsLess64Nz,rowsLess128Nz,rowsLess256Nz,rowsLess512Nz,rowsLess1024Nz,percRowsLess4Nz,percRowsLess8Nz,percRowsLess16Nz,percRowsLess32Nz,percRowsLess64Nz,percRowsLess128Nz,percRowsLess256Nz,percRowsLess512Nz,percRowsLess1024Nz,rowsLeast4Nz,rowsLeast8Nz,rowsLeast16Nz,rowsLeast32Nz,rowsLeast64Nz,rowsLeast128Nz,rowsLeast256Nz,rowsLeast512Nz,rowsLeast1024Nz,rowsLeast2048Nz,rowsLeast4096Nz,percRowsLeast4Nz,percRowsLeast8Nz,percRowsLeast16Nz,percRowsLeast32Nz,percRowsLeast64Nz,percRowsLeast128Nz,percRowsLeast256Nz,percRowsLeast512Nz,percRowsLeast1024Nz,percRowsLeast2048Nz,percRowsLeast4096Nz,colsLess4Nz,colsLess8Nz,colsLess16Nz,colsLess32Nz,colsLess64Nz,colsLess128Nz,colsLess256Nz,colsLess512Nz,colsLess1024Nz,percColsLess4Nz,percColsLess8Nz,percColsLess16Nz,percColsLess32Nz,percColsLess64Nz,percColsLess128Nz,percColsLess256Nz,percColsLess512Nz,percColsLess1024Nz,colsLeast4Nz,colsLeast8Nz,colsLeast16Nz,colsLeast32Nz,colsLeast64Nz,colsLeast128Nz,colsLeast256Nz,colsLeast512Nz,colsLeast1024Nz,colsLeast2048Nz,colsLeast4096Nz,percColsLeast4Nz,percColsLeast8Nz,perccolsLeast16Nz,perccolsLeast32Nz,perccolsLeast64Nz,perccolsLeast128Nz,perccolsLeast256Nz,perccolsLeast512Nz,perccolsLeast1024Nz,perccolsLeast2048Nz,perccolsLeast4096Nz
a05100,500.0,105.0,4.7619,100,500.0,0,50.0,5.0,500.0,1000.0,1.9047599999999998,500.0,0,500.0,0.0,100.0,100.0,0,0.0,0,0.0,100,95.2381,0,0.0,0,0,0,0.0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,500.0,50.0,0.0,0.0,500.0,50.0,0.0,0.0,0,0.0,500.0,50.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,7.88,8.05975,25.0,0,0.0,22,0.0,0.0,10.0,50.0,31.268,11.7407,5.0,0,0.0,41,0,0.0,1.0,342.0,17.2381,72.619,342.0,0,0.0,2,0,0.0,5,100,9.523810000000001,20.2311,2,2,0,2.0,0.0,100.0,100.0,100.0,100.0,105.0,105.0,105.0,105.0,0.0,95.2381,95.2381,95.2381,95.2381,100.0,100.0,100.0,100.0,105.0,5.0,5,5,5,0,0,0,0,0,0,100.0,4.7619,4.7619,4.7619,4.7619,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a10100,1000.0,110.0,9.090910000000001,100,1000.0,0,50.0,10.0,1000.0,2000.0,1.81818,1000.0,0,1000.0,0.0,100.0,100.0,0,0.0,0,0.0,100,90.9091,0,0.0,0,0,0,0.0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,1000.0,50.0,0.0,0.0,1000.0,50.0,0.0,0.0,0,0.0,1000.0,50.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,7.8645,8.0926,25.0,0,0.0,22,0.0,0.0,10.0,50.0,30.02,11.6093,5.0,0,0.0,41,0,0.0,1.0,192.0,18.3636,54.9086,192.0,0,0.0,2,0,0.0,10,100,18.1818,25.8732,2,2,0,2.0,0.0,0.0,100.0,100.0,100.0,110.0,110.0,110.0,110.0,0.0,0.0,90.9091,90.9091,90.9091,100.0,100.0,100.0,100.0,110.0,110.0,10,10,10,0,0,0,0,0,0,100.0,100.0,9.090910000000001,9.090910000000001,9.090910000000001,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-1,18598.0,1015.0,18.3232,72,54512.0,0,25.3851,943.0,160228.0,214740.0,1.13758,18551.0,47,18598.0,0.0,100.0,99.7473,0,0.0,0,0.0,24,2.36453,0,0.0,0,0,0,0.0,0,0.0,903,0,0,0,0,0.0,4,0.39408899999999997,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,84,8.27586,0,0,0,0,18547.0,8.63696,0.0,0.0,18547.0,8.63696,0.0,0.0,0,0.0,160110.0,74.5599,0,0,0.0,0.0,4,0.00186272,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,36079.0,16.8012,0.0,0.0,0.0,0.0,-1.0,300.0,17.628,47.9773,300.0,0,0.058675599999999994,301,126.0,0.058675599999999994,0.0,100000.0,10.7539,1036.95,100000.0,0,0.0,3,0,0.0,-1.0,66.0,15.8463,7.367889999999999,66.0,0,0.197044,10,2,0.197044,1,4556,211.567,314.705,1,24,0,12.9296,45.0,47.0,51.0,58.0,72.0,383.0,943.0,951.0,1011.0,4.4335,4.63054,5.02463,5.71429,7.0936,37.734,92.9064,93.6946,99.6059,970.0,968.0,964,958,943,632,72,64,4,4,3,95.5665,95.3695,94.9754,94.3842,92.9064,62.26600000000001,7.0936,6.30542,0.39408899999999997,0.39408899999999997,0.295567,1212.0,6819.0,15482.0,18598.0,18598.0,18598.0,18598.0,18598.0,18598.0,6.5168300000000015,36.6652,83.2455,100.0,100.0,100.0,100.0,100.0,100.0,17402.0,12368.0,4534,0,0,0,0,0,0,0,0,93.5692,66.5018,24.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2864-99blp,200787.0,22117.0,9.0784,17,17.0,0,8.466680000000001e-05,22100.0,20078700.0,20078700.0,0.45214099999999996,200787.0,0,200787.0,0.0,100.0,100.0,0,0.0,0,0.0,17,0.076864,21590,97.6172,0,0,0,0.0,0,0.0,0,0,0,0,510,2.30592,17,0.076864,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,17.0,8.466680000000001e-05,14055100.0,69.9999,14055100.0,70.0,0.0,0.0,0,0.0,0.0,0.0,0,0,6023610.0,30.0,17,8.466680000000001e-05,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,0.0,-1.0,2.225069999999996e-308,-1.0,0.0,1.0,1,100.0,1,200787,100.0,1.0,17.0,1.36895,2.4014599999999997,17.0,0,0.0,2,0,0.0,1,11811,907.841,1675.19,100,101,0,100.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,21607.0,0.076864,0.076864,0.076864,0.076864,0.076864,0.076864,0.076864,0.076864,97.6941,22100.0,22100.0,22100,22100,22100,22100,22100,22100,510,510,510,99.9231,99.9231,99.9231,99.9231,99.9231,99.9231,99.9231,99.9231,2.30592,2.30592,2.30592,0.0,0.0,0.0,0.0,0.0,200787.0,200787.0,200787.0,200787.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,200787.0,200787.0,200787,200787,200787,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
a2c1s1,3648.0,3312.0,1.10145,1248,4818.0,0,47.3374,2064.0,5360.0,10178.0,0.0842398,192.0,0,192.0,3456.0,5.26316,5.26316,3456,94.7368,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,6,0.181159,0,0,960.0,28.9855,0,0.0,3312.0,100.0,0,0.0,0,0,1080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,12,0.117901,0,0,1920.0,18.8642,0,0.0,10178.0,100.0,0.0,0.0,0.0,0.0,4320.0,42.4445,-480.0,100.0,-42.9607,141.407,480.0,0,42.4445,21,4320.0,42.4445,0.0,250.0,6.6459100000000015,31.2705,11111.1,0,0.0,62,0,0.0,0.0,5000.0,88.2225,574.8530000000002,5000.0,0,0.0,31,0,0.0,2,29,3.07307,2.66374,1,24,0,3.37455,3216.0,3232.0,3280.0,3312.0,3312.0,3312.0,3312.0,3312.0,3312.0,97.1014,97.5845,99.0338,100.0,100.0,100.0,100.0,100.0,100.0,1176.0,80.0,32,0,0,0,0,0,0,0,0,35.5072,2.41546,0.966184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.0,3616.0,3632.0,3648.0,3648.0,3648.0,3648.0,3648.0,3648.0,95.61399999999999,99.1228,99.5614,100.0,100.0,100.0,100.0,100.0,100.0,672.0,128.0,16,0,0,0,0,0,0,0,0,18.4211,3.5087699999999997,0.438596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-2,35105.0,1110.0,31.6261,132,103987.0,0,21.028000000000002,978.0,390529.0,494516.0,1.26908,35018.0,87,35105.0,0.0,100.0,99.7522,0,0.0,0,0.0,44,3.9639599999999997,0,0.0,0,0,0,0.0,0,0.0,894,0,0,0,0,0.0,4,0.36036,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,168,15.1351,0,0,0,0,35014.0,7.08046,0.0,0.0,35014.0,7.08046,0.0,0.0,0,0.0,390279.0,78.9214,0,0,0.0,0.0,4,0.000808872,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,69219.0,13.9973,0.0,0.0,0.0,0.0,-1.0,300.0,15.2849,44.4169,300.0,0,0.051363400000000003,301,254.0,0.051363400000000003,0.0,100000.0,5.69722,754.7760000000003,100000.0,0,0.0,3,0,0.0,-1.0,118.0,19.173,10.9034,118.0,0,0.18018,7,2,0.18018,1,16396,445.51,799.043,1,25,0,15.3653,88.0,88.0,91.0,95.0,103.0,120.0,154.0,722.0,1106.0,7.92793,7.92793,8.1982,8.55856,9.27928,10.8108,13.8739,65.045,99.6396,1022.0,1022.0,1019,1015,1007,992,956,389,4,4,4,92.0721,92.0721,91.8018,91.4414,90.7207,89.3694,86.1261,35.045,0.36036,0.36036,0.36036,1194.0,8790.0,20660.0,35105.0,35105.0,35105.0,35105.0,35105.0,35105.0,3.40122,25.0392,58.852,100.0,100.0,100.0,100.0,100.0,100.0,33935.0,28687.0,15324,0,0,0,0,0,0,0,0,96.6671,81.7177,43.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-4-cuts,10797.0,5071.0,2.1291700000000002,385,41486.0,0,9.70603,4686.0,385939.0,427425.0,0.780662,10686.0,51,10737.0,60.0,99.4443,98.9719,0,0.0,0,0.0,120,2.3664,2475,48.8069,0,0,0,0.0,0,0.0,588,0,0,0,24,0.473279,11,0.21691999999999997,0,0.0,0,0,0.0,0.0,0,0.0,60.0,1.1832,55,1.0846,0,0,0,0,10675.0,2.4975099999999997,104885.0,24.5388,115560.0,27.0363,0.0,0.0,0,0.0,63529.0,14.8632,0,0,176.0,0.0411768,11,0.00257355,0,0.0,0,0,0.0,0.0,0,0.0,10241.0,2.3959799999999998,9915.0,2.3197099999999997,0.0,0.0,0.0,0.0,-90.0,90.0,2.40518,14.323,90.0,0,25.7823,180,110200.0,25.7823,-91.0,1.0,-0.00796517,0.8759979999999999,9100000.0,0,0.00926183,4,1,0.00926183,0.0,63.0,2.1011599999999997,4.92554,63.0,0,0.0,24,0,0.0,1,497,84.2881,90.6368,0,1109,0,74.839,156.0,440.0,715.0,1602.0,3038.0,3935.0,4774.0,5071.0,5071.0,3.07632,8.676789999999999,14.0998,31.5914,59.9093,77.5981,94.1432,100.0,100.0,4973.0,4707.0,4381,3510,2056,1144,298,0,0,0,0,98.0674,92.8219,86.3932,69.2171,40.5443,22.5597,5.87655,0.0,0.0,0.0,0.0,611.0,1348.0,4069.0,6661.0,9118.0,10484.0,10690.0,10733.0,10795.0,5.6589800000000015,12.4849,37.6864,61.6931,84.4494,97.101,99.009,99.4072,99.9815,10246.0,9849.0,7111,4228,1728,324,108,64,2,0,0,94.8967,91.2198,65.8609,39.159,16.0044,3.00083,1.0002799999999998,0.592757,0.0185237,0.0,0.0
A-5,48651.0,1992.0,24.4232,735,190986.0,0,24.238000000000003,1257.0,596975.0,787961.0,0.813062,48441.0,210,48651.0,0.0,100.0,99.5684,0,0.0,0,0.0,220,11.0442,0,0.0,0,0,0,0.0,0,0.0,1072,0,0,0,0,0.0,10,0.502008,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,205,10.2912,0,0,0,0,48430.0,6.14624,0.0,0.0,48430.0,6.14624,0.0,0.0,0,0.0,429427.0,54.4985,0,0,0.0,0.0,10,0.0012691,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,94126.0,11.9455,0.0,0.0,0.0,0.0,-182.0,182.0,9.1533,52.4417,182.0,0,10.4046,363,81984.0,10.4046,-127.0,1.0,-0.00250766,0.575865,127.0,0,0.00205546,3,1,0.00205546,0.0,140.0,12.3278,13.402999999999999,140.0,0,0.0,17,0,0.0,1,1374,395.56300000000016,356.786,0,29,0,17.3308,113.0,117.0,129.0,156.0,188.0,237.0,902.0,1646.0,1849.0,5.67269,5.87349,6.4759,7.83133,9.43775,11.8976,45.2811,82.6305,92.8213,1882.0,1878.0,1864,1838,1805,1757,1090,346,143,0,0,94.4779,94.2771,93.5743,92.2691,90.6124,88.2028,54.7189,17.3695,7.1787100000000015,0.0,0.0,1301.0,3353.0,27672.0,48651.0,48651.0,48651.0,48651.0,48651.0,48651.0,2.67415,6.891939999999999,56.8786,100.0,100.0,100.0,100.0,100.0,100.0,47470.0,46425.0,24268,0,0,0,0,0,0,0,0,97.5725,95.4246,49.8818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
academictimetablebig,168974.0,167661.0,1.00783,9886,411172.0,0,26.6066,157775.0,1134200.0,1545380.0,0.00545484,168974.0,0,168974.0,0.0,100.0,100.0,0,0.0,0,0.0,644,0.384108,55180,32.9116,0,0,187,0.111535,360,0.214719,311,0,0,0,21530,12.8414,820,0.48908199999999996,185,0.11034200000000001,0,0,0.0,0.0,504,0.300607,0.0,0.0,0,0.0,700,0,0,0,8650.0,0.559735,336725.0,21.7892,345375.0,22.3489,2877.0,0.186168,150150,9.71609,1975.0,0.127801,0,0,102540.0,6.6352800000000025,820,0.0530616,370,0.0239424,0,0,0.0,0.0,2268,0.14676,0.0,0.0,0.0,0.0,19180.0,1.24112,0.0,0.0,-7.0,30.0,0.043375199999999996,1.1709399999999999,30.0,0,48.4611,30,748906.0,48.4611,0.0,1005.0,0.8479469999999999,26.1838,1005.0,0,0.0,7,0,0.0,-1.0,999.0,0.327047,6.23541,999.0,0,42.5233,26,71295,42.5233,0,2625,9.217260000000001,32.415,1,56,0,11.0687,99498.0,113803.0,138626.0,160321.0,165394.0,167414.0,167500.0,167500.0,167627.0,59.3447,67.8768,82.6823,95.6221,98.6479,99.8527,99.904,99.904,99.9797,76215.0,58896.0,29411,7375,2302,247,161,161,34,7,0,45.4578,35.128,17.5419,4.39876,1.37301,0.147321,0.0960271,0.0960271,0.020279,0.00417509,0.0,52965.0,97875.0,147654.0,166902.0,168974.0,168974.0,168974.0,168974.0,168974.0,31.3451,57.9231,87.3827,98.7738,100.0,100.0,100.0,100.0,100.0,161426.0,91721.0,22812,2199,0,0,0,0,0,0,0,95.53299999999999,54.2811,13.5003,1.30138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
academictimetablesmall,28926.0,23294.0,1.2417799999999999,1379,66645.0,0,24.8351,21915.0,201705.0,268350.0,0.03982619999999999,28926.0,0,28926.0,0.0,100.0,100.0,0,0.0,0,0.0,109,0.46793199999999996,5915,25.3928,0,0,23,0.09873789999999999,55,0.236112,49,0,0,0,655,2.81188,27,0.11590999999999999,87,0.373487,0,0,0.0,0.0,81,0.347729,0.0,0.0,0,0.0,0,0,0,0,885.0,0.329793,50325.0,18.7535,51210.0,19.0833,71.0,0.026458,26635,9.925469999999999,320.0,0.119247,0,0,5650.0,2.10546,27,0.0100615,174,0.06484069999999999,0,0,0.0,0.0,360,0.134153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,15.0,-0.153643,1.07093,15.0,0,57.9012,12,155378.0,57.9012,0.0,1005.0,0.385294,16.4083,1005.0,0,0.0,5,0,0.0,-1.0,500.0,0.10315999999999999,4.88126,500.0,0,48.0811,19,11200,48.0811,0,1295,11.5201,32.7018,1,40,0,10.6869,12311.0,14269.0,14695.0,22180.0,23022.0,23255.0,23258.0,23258.0,23285.0,52.8505,61.2561,63.0849,95.2177,98.8323,99.8326,99.8455,99.8455,99.9614,11076.0,9825.0,8634,1114,272,39,36,36,9,0,0,47.5487,42.1782,37.0653,4.78235,1.1676799999999998,0.167425,0.15454600000000002,0.15454600000000002,0.0386366,0.0,0.0,8109.0,13606.0,28361.0,28606.0,28926.0,28926.0,28926.0,28926.0,28926.0,28.0336,47.0373,98.0467,98.8937,100.0,100.0,100.0,100.0,100.0,27789.0,15965.0,690,320,0,0,0,0,0,0,0,96.0693,55.1926,2.3854,1.10627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acc-tight2,1620.0,2520.0,0.642857,279,3402.0,0,22.1961,2241.0,11925.0,15327.0,0.37544099999999997,1620.0,0,1620.0,0.0,100.0,100.0,0,0.0,0,0.0,252,10.0,162,6.42857,0,0,0,0.0,27,1.0714299999999999,0,0,0,0,594,23.5714,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,3078.0,20.0822,1296.0,8.45567,4374.0,28.5379,0.0,0.0,324,2.1139200000000002,0.0,0.0,0,0,7281.0,47.5044,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.732237,0.68105,1.0,0,13.3881,2,2052.0,13.3881,0.0,1.0,0.0006172840000000001,0.0248375,1.0,0,0.0,2,0,0.0,-1.0,4.0,0.717857,1.2257799999999999,4.0,0,7.5,6,189,7.5,2,24,6.08214,6.54247,4,33,0,10.8886,1692.0,1908.0,2232.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,67.1429,75.7143,88.5714,100.0,100.0,100.0,100.0,100.0,100.0,1017.0,828.0,288,0,0,0,0,0,0,0,0,40.3571,32.8571,11.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,900.0,1485.0,1593.0,1620.0,1620.0,1620.0,1620.0,1620.0,0.555556,55.5556,91.6667,98.3333,100.0,100.0,100.0,100.0,100.0,1620.0,774.0,153,27,0,0,0,0,0,0,0,100.0,47.7778,9.44444,1.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acc-tight4,1620.0,3285.0,0.493151,297,3564.0,0,20.8751,2988.0,13509.0,17073.0,0.320819,1620.0,0,1620.0,0.0,100.0,100.0,0,0.0,0,0.0,261,7.94521,162,4.93151,0,0,9,0.273973,36,1.09589,0,0,0,0,594,18.0822,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,3159.0,18.5029,1296.0,7.59093,4455.0,26.0938,36.0,0.21085900000000002,405,2.37217,0.0,0.0,0,0,7281.0,42.6463,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.674222,0.738528,1.0,0,16.2889,2,2781.0,16.2889,0.0,1.0,0.0006172840000000001,0.0248375,1.0,0,0.0,2,0,0.0,-1.0,4.0,0.572603,1.13152,4.0,0,5.7534199999999975,6,189,5.7534199999999975,2,24,5.19726,5.98761,5,35,0,11.8512,2430.0,2646.0,2997.0,3285.0,3285.0,3285.0,3285.0,3285.0,3285.0,73.9726,80.5479,91.2329,100.0,100.0,100.0,100.0,100.0,100.0,1053.0,855.0,288,0,0,0,0,0,0,0,0,32.0548,26.0274,8.76712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,1467.0,1584.0,1620.0,1620.0,1620.0,1620.0,1620.0,0.0,51.6667,90.5556,97.7778,100.0,100.0,100.0,100.0,100.0,1620.0,1377.0,153,45,0,0,0,0,0,0,0,100.0,85.0,9.44444,2.77778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acc-tight5,1339.0,3052.0,0.438729,277,2897.0,0,17.9559,2775.0,13237.0,16134.0,0.3948,1339.0,0,1339.0,0.0,100.0,100.0,0,0.0,0,0.0,244,7.99476,288,9.43644,0,0,11,0.360419,33,1.08126,0,0,0,0,647,21.1992,0,0.0,3,0.0982962,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,2587.0,16.0345,1581.0,9.79918,4168.0,25.8336,66.0,0.409074,310,1.9214099999999998,0.0,0.0,0,0,7553.0,46.8142,0,0.0,6,0.0371885,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.7135239999999999,0.700631,1.0,0,14.3238,2,2311.0,14.3238,0.0,1.0,0.000746826,0.027317900000000003,1.0,0,0.0,2,0,0.0,-1.0,4.0,0.675623,1.12648,4.0,0,5.5701199999999975,6,170,5.5701199999999975,2,24,5.28637,5.63037,5,34,0,13.1407,2162.0,2496.0,2816.0,3052.0,3052.0,3052.0,3052.0,3052.0,3052.0,70.8388,81.7824,92.2674,100.0,100.0,100.0,100.0,100.0,100.0,1128.0,721.0,266,0,0,0,0,0,0,0,0,36.9594,23.6239,8.7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,1201.0,1315.0,1339.0,1339.0,1339.0,1339.0,1339.0,0.0,28.1553,89.6938,98.2076,100.0,100.0,100.0,100.0,100.0,1339.0,1235.0,197,32,0,0,0,0,0,0,0,100.0,92.23299999999999,14.7125,2.38984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adult-max5features,32674.0,32709.0,0.9989299999999999,4,32603.0,0,7.80785,32705.0,384964.0,417567.0,0.0390712,32597.0,41,32638.0,36.0,99.8898,99.7643,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,72.0,0.220123,0,0.0,72.0,0.220123,32709,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,144.0,0.0344855,0,0.0,144.0,0.0344855,417567.0,100.0,0.0,0.0,0.0,0.0,-1.0,150.001,11.1982,40.3741,150.001,0,71.1086,4,296926.0,71.1086,0.0,1.0,0.996568,0.0582548,37822.2,0,0.0,4,0,0.0,0.0,0.001,0.000995475,6.71139e-05,1.0,0,0.0,2,0,0.0,2,24721,12.7661,143.32,1,32561,0,446.01800000000003,145.0,512.0,32706.0,32706.0,32707.0,32707.0,32707.0,32707.0,32707.0,0.44330299999999995,1.56532,99.9908,99.9908,99.9939,99.9939,99.9939,99.9939,99.9939,32564.0,32562.0,3,3,2,2,2,2,2,2,2,99.5567,99.5506,0.00917179,0.00917179,0.00611453,0.00611453,0.00611453,0.00611453,0.00611453,0.00611453,0.00611453,32637.0,32637.0,32638.0,32638.0,32638.0,32638.0,32638.0,32638.0,32640.0,99.8868,99.8868,99.8898,99.8898,99.8898,99.8898,99.8898,99.8898,99.8959,37.0,37.0,36,36,36,36,36,36,34,30,22,0.11324000000000001,0.11324000000000001,0.110179,0.110179,0.110179,0.110179,0.110179,0.110179,0.104058,0.09181610000000001,0.0673318
air03,10757.0,124.0,86.75,124,91028.0,0,100.0,0.0,0.0,91028.0,6.82436,10757.0,0,10757.0,0.0,100.0,100.0,0,0.0,0,0.0,124,100.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,2,1.6129,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,91028.0,100.0,0.0,0.0,91028.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,4,0.00439425,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,0.0,82.0,13746.0,2556.28,1314.87,167.63400000000001,0,0.0,1847,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0,0.0,2,3861,734.097,784.426,1,14,0,8.683760000000001,4.0,5.0,11.0,15.0,23.0,34.0,49.0,60.0,93.0,3.22581,4.03226,8.87097,12.0968,18.5484,27.4194,39.5161,48.3871,75.0,121.0,119.0,113,109,101,90,75,64,31,9,0,97.5806,95.9677,91.12899999999999,87.9032,81.4516,72.5806,60.4839,51.6129,25.0,7.25806,0.0,328.0,6119.0,10757.0,10757.0,10757.0,10757.0,10757.0,10757.0,10757.0,3.04918,56.8839,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10600.0,8507.0,0,0,0,0,0,0,0,0,0,98.5405,79.0834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
